"Breast_MB","Breast_TCGA and Breast_MB","Breast_TCGA","Lung","Thyroid","Lung and Breast_TCGA and Breast_MB","Lung and Breast_MB","Lung and Breast_TCGA","Thyroid and Breast_TCGA","Thyroid and Breast_MB","Thyroid and Breast_TCGA and Breast_MB","Prostate","Kidney","Thyroid and Lung","Kidney and Breast_TCGA and Breast_MB","Prostate and Breast_MB","Thyroid and Lung and Breast_MB","Prostate and Breast_TCGA and Breast_MB","Kidney and Thyroid and Breast_TCGA and Breast_MB","Kidney and Thyroid and Breast_TCGA","Lung and Thyroid and Breast_TCGA and Breast_MB","Prostate and Lung","Prostate and Breast_TCGA","Lung and Thyroid and Breast_TCGA","Kidney and Breast_MB","Lung and Prostate and Breast_TCGA and Breast_MB"
"OGFRL1","RELN","SMIM13","","","","","","","","","","","","","","","","","","","","","","",""
"OGN","RFC3","SMIM4","","","","","","","","","","","","","","","","","","","","","","",""
"OLR1","RFC4","SMIM7","","","","","","","","","","","","","","","","","","","","","","",""
"OR7E156P","RFTN2","SMPD1","","","","","","","","","","","","","","","","","","","","","","",""
"ORM2","RFWD3","SMPD2","","","","","","","","","","","","","","","","","","","","","","",""
"OSBPL8","RGL1","SMTNL2","","","","","","","","","","","","","","","","","","","","","","",""
"OSCP1","RGMA","SMURF2","","","","","","","","","","","","","","","","","","","","","","",""
"OSTC","RGS11","SNAI1","","","","","","","","","","","","","","","","","","","","","","",""
"OVOL2","RGS18","SNX22","","","","","","","","","","","","","","","","","","","","","","",""
"P2RY6","RGS2","SNX32","","","","","","","","","","","","","","","","","","","","","","",""
"P2RY8","RGS4","SOCS3","","","","","","","","","","","","","","","","","","","","","","",""
"P3H4","RHBDD2","SOGA3","","","","","","","","","","","","","","","","","","","","","","",""
"PAGR1","RHBDF2","SORBS2","","","","","","","","","","","","","","","","","","","","","","",""
"PAIP2","RHBDL1","SOS1","","","","","","","","","","","","","","","","","","","","","","",""
"PAK1","RHOB","SOWAHB","","","","","","","","","","","","","","","","","","","","","","",""
"PALM","RHOJ","SOX7","","","","","","","","","","","","","","","","","","","","","","",""
"PAM","RIMS3","SP5","","","","","","","","","","","","","","","","","","","","","","",""
"PAN2","RIPK4","SPAG1","","","","","","","","","","","","","","","","","","","","","","",""
"PAPD4","RMND1","SPATA17","","","","","","","","","","","","","","","","","","","","","","",""
"PAPD7","RMND5B","SPDL1","","","","","","","","","","","","","","","","","","","","","","",""
"PARD6B","RND3","SPEF2","","","","","","","","","","","","","","","","","","","","","","",""
"PARVB","RNF103","SPHKAP","","","","","","","","","","","","","","","","","","","","","","",""
"PATZ1","RNF141","SPIN2B","","","","","","","","","","","","","","","","","","","","","","",""
"PBDC1","RNF144A","SPINK8","","","","","","","","","","","","","","","","","","","","","","",""
"PCBD1","RNF145","SPOPL","","","","","","","","","","","","","","","","","","","","","","",""
"PCDHA1","RNF150","SPSB4","","","","","","","","","","","","","","","","","","","","","","",""
"PCDHB2","RNF170","SQRDL","","","","","","","","","","","","","","","","","","","","","","",""
"PCGF2","ROPN1","SRA1","","","","","","","","","","","","","","","","","","","","","","",""
"PCM1","ROR1","SRCIN1","","","","","","","","","","","","","","","","","","","","","","",""
"PCNA","RORC","SRMS","","","","","","","","","","","","","","","","","","","","","","",""
"PCOLCE","RPH3AL","SRSF12","","","","","","","","","","","","","","","","","","","","","","",""
"PCSK1","RPL13","SRSF4","","","","","","","","","","","","","","","","","","","","","","",""
"PCSK1N","RPL4","SRXN1","","","","","","","","","","","","","","","","","","","","","","",""
"PCYOX1","RPL9","SSBP3","","","","","","","","","","","","","","","","","","","","","","",""
"PDCD5","RPLP0","SSRP1","","","","","","","","","","","","","","","","","","","","","","",""
"PDCD6IP","RPS17","SSX2IP","","","","","","","","","","","","","","","","","","","","","","",""
"PDCL3P4","RPS18","ST3GAL2","","","","","","","","","","","","","","","","","","","","","","",""
"PDE4B","RPS27A","ST6GAL2","","","","","","","","","","","","","","","","","","","","","","",""
"PDHA1","RPS7","ST8SIA2","","","","","","","","","","","","","","","","","","","","","","",""
"PDIA6","RRAS2","STAC","","","","","","","","","","","","","","","","","","","","","","",""
"PDXK","RRNAD1","STAP1","","","","","","","","","","","","","","","","","","","","","","",""
"PDZK1","RSPH1","STARD4","","","","","","","","","","","","","","","","","","","","","","",""
"PENK","RSPH3","STBD1","","","","","","","","","","","","","","","","","","","","","","",""
"PER2","RSU1","STON1","","","","","","","","","","","","","","","","","","","","","","",""
"PER3","RTN2","STYK1","","","","","","","","","","","","","","","","","","","","","","",""
"PERP","RTN4RL1","SULF1","","","","","","","","","","","","","","","","","","","","","","",""
"PEX11A","RUNDC1","SULT4A1","","","","","","","","","","","","","","","","","","","","","","",""
"PFKFB4","RUNX1T1","SUPT3H","","","","","","","","","","","","","","","","","","","","","","",""
"PFKP","RUNX3","SUV39H2","","","","","","","","","","","","","","","","","","","","","","",""
"PFN1","RWDD2A","SV2A","","","","","","","","","","","","","","","","","","","","","","",""
"PGAM5","RYR1","SVOPL","","","","","","","","","","","","","","","","","","","","","","",""
"PGD","SAMD3","SYN2","","","","","","","","","","","","","","","","","","","","","","",""
"PGRMC1","SAMD5","SYNE1","","","","","","","","","","","","","","","","","","","","","","",""
"PHB2","SAR1B","SYNE2","","","","","","","","","","","","","","","","","","","","","","",""
"PHF12","SCCPDH","SYNPO","","","","","","","","","","","","","","","","","","","","","","",""
"PHF5A","SCD5","SYNPO2","","","","","","","","","","","","","","","","","","","","","","",""
"PHGDH","SCG5","SYT8","","","","","","","","","","","","","","","","","","","","","","",""
"PHGR1","SCGB2A1","SYTL3","","","","","","","","","","","","","","","","","","","","","","",""
"PHKA2","SCHIP1","TAB3","","","","","","","","","","","","","","","","","","","","","","",""
"PHLDB3","SCN1B","TACR1","","","","","","","","","","","","","","","","","","","","","","",""
"PHYHD1","SCPEP1","TAF11","","","","","","","","","","","","","","","","","","","","","","",""
"PI15","SDHAF3","TAF1C","","","","","","","","","","","","","","","","","","","","","","",""
"PI16","SDK2","TAF4B","","","","","","","","","","","","","","","","","","","","","","",""
"PI3","SDSL","TAF9B","","","","","","","","","","","","","","","","","","","","","","",""
"PICALM","SEC22C","TAGAP","","","","","","","","","","","","","","","","","","","","","","",""
"PIDD1","SEL1L3","TBC1D1","","","","","","","","","","","","","","","","","","","","","","",""
"PIEZO2","SELENBP1","TBX15","","","","","","","","","","","","","","","","","","","","","","",""
"PIGA","SELM","TBX18","","","","","","","","","","","","","","","","","","","","","","",""
"PIGP","SEMA3F","TBX19","","","","","","","","","","","","","","","","","","","","","","",""
"PIGR","SEPHS1","TBX6","","","","","","","","","","","","","","","","","","","","","","",""
"PIGX","SEPT11","TCAF2","","","","","","","","","","","","","","","","","","","","","","",""
"PIM2","SEPT3","TCEAL6","","","","","","","","","","","","","","","","","","","","","","",""
"PIP4K2C","SERPINA11","TCEB2","","","","","","","","","","","","","","","","","","","","","","",""
"PIR","SERPINB5","TCF4","","","","","","","","","","","","","","","","","","","","","","",""
"PLA2G10","SERPINB6","TCF7","","","","","","","","","","","","","","","","","","","","","","",""
"PLA2G16","SERPINE2","TCL1A","","","","","","","","","","","","","","","","","","","","","","",""
"PLA2G7","SERPINF2","TCN1","","","","","","","","","","","","","","","","","","","","","","",""
"PLAU","SERPING1","TCTN2","","","","","","","","","","","","","","","","","","","","","","",""
"PLAUR","SERPINH1","TEAD1","","","","","","","","","","","","","","","","","","","","","","",""
"PLBD1","SERPINI1","TEF","","","","","","","","","","","","","","","","","","","","","","",""
"PLCB1","SESTD1","TEKT3","","","","","","","","","","","","","","","","","","","","","","",""
"PLCH1","SF3B3","TENM2","","","","","","","","","","","","","","","","","","","","","","",""
"PLEKHA2","SFRP1","TESPA1","","","","","","","","","","","","","","","","","","","","","","",""
"PLEKHA6","SFRP2","TEX30","","","","","","","","","","","","","","","","","","","","","","",""
"PLEKHB2","SGCE","TGFB1I1","","","","","","","","","","","","","","","","","","","","","","",""
"PLEKHF1","SGK1","TGIF2","","","","","","","","","","","","","","","","","","","","","","",""
"PLEKHH3","SH2D1A","THAP2","","","","","","","","","","","","","","","","","","","","","","",""
"PLEKHO1","SH2D4A","THNSL1","","","","","","","","","","","","","","","","","","","","","","",""
"PLEKHS1","SH3BP4","THPO","","","","","","","","","","","","","","","","","","","","","","",""
"PLK2","SH3KBP1","THSD7B","","","","","","","","","","","","","","","","","","","","","","",""
"PLOD1","SH3PXD2A","THTPA","","","","","","","","","","","","","","","","","","","","","","",""
"PLOD3","SH3PXD2B","TIGD6","","","","","","","","","","","","","","","","","","","","","","",""
"PLS1","SHC4","TINCR","","","","","","","","","","","","","","","","","","","","","","",""
"PLTP","SHROOM1","TIPIN","","","","","","","","","","","","","","","","","","","","","","",""
"PLXNA1","SHROOM2","TLDC1","","","","","","","","","","","","","","","","","","","","","","",""
"PLXNB1","SHTN1","TLK2","","","","","","","","","","","","","","","","","","","","","","",""
"PMEPA1","SIL1","TMCC2","","","","","","","","","","","","","","","","","","","","","","",""
"PMP22","SIRPG","TMED3","","","","","","","","","","","","","","","","","","","","","","",""
"PNKD","SKA1","TMEFF1","","","","","","","","","","","","","","","","","","","","","","",""
"PNMA3","SKP1","TMEM100","","","","","","","","","","","","","","","","","","","","","","",""
"PNPLA2","SLAIN1","TMEM107","","","","","","","","","","","","","","","","","","","","","","",""
"PNPO","SLAMF6","TMEM110","","","","","","","","","","","","","","","","","","","","","","",""
"POC5","SLC18B1","TMEM116","","","","","","","","","","","","","","","","","","","","","","",""
"POLR1C","SLC22A15","TMEM117","","","","","","","","","","","","","","","","","","","","","","",""
"POLR2A","SLC22A18","TMEM121","","","","","","","","","","","","","","","","","","","","","","",""
"POLR2F","SLC22A23","TMEM129","","","","","","","","","","","","","","","","","","","","","","",""
"POLR2L","SLC22A4","TMEM130","","","","","","","","","","","","","","","","","","","","","","",""
"POMGNT1","SLC22A5","TMEM133","","","","","","","","","","","","","","","","","","","","","","",""
"POMGNT2","SLC25A16","TMEM135","","","","","","","","","","","","","","","","","","","","","","",""
"POMP","SLC25A35","TMEM141","","","","","","","","","","","","","","","","","","","","","","",""
"POP5","SLC25A38","TMEM156","","","","","","","","","","","","","","","","","","","","","","",""
"PPA1","SLC27A1","TMEM161B","","","","","","","","","","","","","","","","","","","","","","",""
"PPDPF","SLC27A2","TMEM164","","","","","","","","","","","","","","","","","","","","","","",""
"PPIC","SLC2A1","TMEM184A","","","","","","","","","","","","","","","","","","","","","","",""
"PPIE","SLC2A12","TMEM187","","","","","","","","","","","","","","","","","","","","","","",""
"PPIP5K1","SLC30A8","TMEM200C","","","","","","","","","","","","","","","","","","","","","","",""
"PPM1A","SLC35A3","TMEM206","","","","","","","","","","","","","","","","","","","","","","",""
"PPP1R14A","SLC35C1","TMEM218","","","","","","","","","","","","","","","","","","","","","","",""
"PPP1R16B","SLC35F2","TMEM246","","","","","","","","","","","","","","","","","","","","","","",""
"PPP1R1B","SLC43A3","TMEM25","","","","","","","","","","","","","","","","","","","","","","",""
"PPP1R3C","SLC44A4","TMEM35","","","","","","","","","","","","","","","","","","","","","","",""
"PPP2CA","SLC5A6","TMEM45B","","","","","","","","","","","","","","","","","","","","","","",""
"PPP2R3C","SLC6A14","TMEM59L","","","","","","","","","","","","","","","","","","","","","","",""
"PPP2R5A","SLC6A16","TMEM65","","","","","","","","","","","","","","","","","","","","","","",""
"PPP3R1","SLC7A8","TMEM8B","","","","","","","","","","","","","","","","","","","","","","",""
"PPP6R2","SLC9A6","TMOD2","","","","","","","","","","","","","","","","","","","","","","",""
"PQLC1","SLFN11","TMPO","","","","","","","","","","","","","","","","","","","","","","",""
"PRDX2","SLIT2","TMTC1","","","","","","","","","","","","","","","","","","","","","","",""
"PRDX4","SLITRK4","TMTC4","","","","","","","","","","","","","","","","","","","","","","",""
"PRELID3A","SMAGP","TMX3","","","","","","","","","","","","","","","","","","","","","","",""
"PREP","SMARCD2","TNFSF11","","","","","","","","","","","","","","","","","","","","","","",""
"PREX1","SMIM1","TNK1","","","","","","","","","","","","","","","","","","","","","","",""
"PRF1","SMIM14","TNS4","","","","","","","","","","","","","","","","","","","","","","",""
"PRICKLE2","SMO","TOM1L2","","","","","","","","","","","","","","","","","","","","","","",""
"PRKAB1","SMOX","TOP2A","","","","","","","","","","","","","","","","","","","","","","",""
"PRKCD","SMPDL3B","TOX","","","","","","","","","","","","","","","","","","","","","","",""
"PRKCDBP","SMYD1","TP53AIP1","","","","","","","","","","","","","","","","","","","","","","",""
"PRLR","SMYD2","TPCN1","","","","","","","","","","","","","","","","","","","","","","",""
"PRND","SNAI2","TRAM1L1","","","","","","","","","","","","","","","","","","","","","","",""
"PROM2","SNCAIP","TRDMT1","","","","","","","","","","","","","","","","","","","","","","",""
"PRPF18","SNRPA1","TRH","","","","","","","","","","","","","","","","","","","","","","",""
"PRPS2","SNTB1","TRIM16","","","","","","","","","","","","","","","","","","","","","","",""
"PRR4","SNX21","TRIM24","","","","","","","","","","","","","","","","","","","","","","",""
"PRRG2","SNX7","TRIM59","","","","","","","","","","","","","","","","","","","","","","",""
"PRRT2","SOBP","TRIM65","","","","","","","","","","","","","","","","","","","","","","",""
"PSD3","SORL1","TRIM69","","","","","","","","","","","","","","","","","","","","","","",""
"PSMA3","SOSTDC1","TRIT1","","","","","","","","","","","","","","","","","","","","","","",""
"PSMA4","SOWAHA","TRPC1","","","","","","","","","","","","","","","","","","","","","","",""
"PSMA5","SOX10","TSLP","","","","","","","","","","","","","","","","","","","","","","",""
"PSMB2","SOX11","TSPAN18","","","","","","","","","","","","","","","","","","","","","","",""
"PSMB5","SOX4","TSPAN2","","","","","","","","","","","","","","","","","","","","","","",""
"PSMB9","SOX8","TSR2","","","","","","","","","","","","","","","","","","","","","","",""
"PSMD14","SPATS2L","TTC12","","","","","","","","","","","","","","","","","","","","","","",""
"PSMD7","SPCS1","TTC16","","","","","","","","","","","","","","","","","","","","","","",""
"PSME4","SPDEF","TTC23L","","","","","","","","","","","","","","","","","","","","","","",""
"PSMG1","SPHK1","TTC36","","","","","","","","","","","","","","","","","","","","","","",""
"PTER","SPOCK2","TTC7A","","","","","","","","","","","","","","","","","","","","","","",""
"PTOV1","SPON1","TTC7B","","","","","","","","","","","","","","","","","","","","","","",""
"PTP4A2","SPON2","TTC8","","","","","","","","","","","","","","","","","","","","","","",""
"PTPN1","SPRY1","TTF2","","","","","","","","","","","","","","","","","","","","","","",""
"PTPRCAP","SPRY2","TTLL7","","","","","","","","","","","","","","","","","","","","","","",""
"PTPRK","SPRYD3","TUB","","","","","","","","","","","","","","","","","","","","","","",""
"PTPRT","SPSB1","TUBA8","","","","","","","","","","","","","","","","","","","","","","",""
"PTRH2","SPTBN4","TXK","","","","","","","","","","","","","","","","","","","","","","",""
"PTS","SQSTM1","TXNDC12","","","","","","","","","","","","","","","","","","","","","","",""
"PTTG1","SRC","TXNL4B","","","","","","","","","","","","","","","","","","","","","","",""
"PTTG3P","SRD5A1","UBA2","","","","","","","","","","","","","","","","","","","","","","",""
"PVALB","SREBF1","UBA5","","","","","","","","","","","","","","","","","","","","","","",""
"PVRIG","SRF","UBASH3A","","","","","","","","","","","","","","","","","","","","","","",""
"PVRL2","SRPK1","UBE2D1","","","","","","","","","","","","","","","","","","","","","","",""
"PXMP4","SRPX","UBE2O","","","","","","","","","","","","","","","","","","","","","","",""
"PYCR2","SSPN","UBE3D","","","","","","","","","","","","","","","","","","","","","","",""
"PYDC1","ST3GAL4","UBE4B","","","","","","","","","","","","","","","","","","","","","","",""
"QDPR","ST5","UBXN10","","","","","","","","","","","","","","","","","","","","","","",""
"QPCT","ST8SIA1","UBXN2A","","","","","","","","","","","","","","","","","","","","","","",""
"RAB11A","STAC2","UCP1","","","","","","","","","","","","","","","","","","","","","","",""
"RAB11FIP3","STAMBPL1","UG0898H09","","","","","","","","","","","","","","","","","","","","","","",""
"RAB11FIP5","STAT4","UHRF1","","","","","","","","","","","","","","","","","","","","","","",""
"RAB32","STIL","UHRF2","","","","","","","","","","","","","","","","","","","","","","",""
"RAB3IP","STK17B","ULBP3","","","","","","","","","","","","","","","","","","","","","","",""
"RAB40C","STK24","UNC119B","","","","","","","","","","","","","","","","","","","","","","",""
"RAB5B","STK26","USP2","","","","","","","","","","","","","","","","","","","","","","",""
"RAB8B","STK32B","USP31","","","","","","","","","","","","","","","","","","","","","","",""
"RAB9A","STK38","VDR","","","","","","","","","","","","","","","","","","","","","","",""
"RAC2","STMN1","VENTX","","","","","","","","","","","","","","","","","","","","","","",""
"RAD17","STOX2","VGLL3","","","","","","","","","","","","","","","","","","","","","","",""
"RAD21","STRA6","VIT","","","","","","","","","","","","","","","","","","","","","","",""
"RAD50","STUB1","VSIG10","","","","","","","","","","","","","","","","","","","","","","",""
"RAD51C","STX19","VSIG4","","","","","","","","","","","","","","","","","","","","","","",""
"RAI1","STXBP2","VWA3A","","","","","","","","","","","","","","","","","","","","","","",""
"RAI2","SULF2","VWA5B2","","","","","","","","","","","","","","","","","","","","","","",""
"RALGAPA1","SULT1A1","WASF1","","","","","","","","","","","","","","","","","","","","","","",""
"RALGPS1","SULT1A2","WDHD1","","","","","","","","","","","","","","","","","","","","","","",""
"RAMP1","SUMO2","WDR17","","","","","","","","","","","","","","","","","","","","","","",""
"RAMP2","SVBP","WDR25","","","","","","","","","","","","","","","","","","","","","","",""
"RAMP3","SVIL","WDR3","","","","","","","","","","","","","","","","","","","","","","",""
"RAP1GAP","SYAP1","WDR62","","","","","","","","","","","","","","","","","","","","","","",""
"RAPGEF6","SYDE1","WDR93","","","","","","","","","","","","","","","","","","","","","","",""
"RAPH1","SYK","WNT10A","","","","","","","","","","","","","","","","","","","","","","",""
"RARRES2","SYNGR1","WNT3A","","","","","","","","","","","","","","","","","","","","","","",""
"RASA1","SYNM","WNT6","","","","","","","","","","","","","","","","","","","","","","",""
"RASEF","SYNPO2L","WT1-AS","","","","","","","","","","","","","","","","","","","","","","",""
"RASIP1","SYP","XCL1","","","","","","","","","","","","","","","","","","","","","","",""
"RASSF4","SYS1","XCL2","","","","","","","","","","","","","","","","","","","","","","",""
"RBM18","SYT17","XPA","","","","","","","","","","","","","","","","","","","","","","",""
"RBM7","SYT9","XXYLT1","","","","","","","","","","","","","","","","","","","","","","",""
"RCN1","SYTL2","XYLT1","","","","","","","","","","","","","","","","","","","","","","",""
"RCN3","TAGLN","YRDC","","","","","","","","","","","","","","","","","","","","","","",""
"RCOR3","TAOK2","ZBTB2","","","","","","","","","","","","","","","","","","","","","","",""
"RDH16","TAP2","ZBTB7B","","","","","","","","","","","","","","","","","","","","","","",""
"RERG","TBC1D24","ZBTB8B","","","","","","","","","","","","","","","","","","","","","","",""
"RET","TBC1D4","ZC3H12B","","","","","","","","","","","","","","","","","","","","","","",""
"REXO2","TBC1D7","ZC3H18","","","","","","","","","","","","","","","","","","","","","","",""
"RFTN1","TBC1D9","ZC3HAV1","","","","","","","","","","","","","","","","","","","","","","",""
"RGCC","TBPL1","ZC3HAV1L","","","","","","","","","","","","","","","","","","","","","","",""
"RGL2","TC2N","ZCCHC14","","","","","","","","","","","","","","","","","","","","","","",""
"RGS22","TCEA3","ZCCHC2","","","","","","","","","","","","","","","","","","","","","","",""
"RGS5","TCEAL1","ZDHHC2","","","","","","","","","","","","","","","","","","","","","","",""
"RHBDF1","TCEAL3","ZDHHC24","","","","","","","","","","","","","","","","","","","","","","",""
"RHEB","TCEAL4","ZEB1","","","","","","","","","","","","","","","","","","","","","","",""
"RHOT2","TCEAL7","ZFAND4","","","","","","","","","","","","","","","","","","","","","","",""
"RIF1","TCF3","ZFP69B","","","","","","","","","","","","","","","","","","","","","","",""
"RIOK3","TCF7L1","ZFPM2","","","","","","","","","","","","","","","","","","","","","","",""
"RIPK2","TCF7L2","ZFYVE9","","","","","","","","","","","","","","","","","","","","","","",""
"RIPPLY3","TCTA","ZIK1","","","","","","","","","","","","","","","","","","","","","","",""
"RND2","TCTN1","ZMAT1","","","","","","","","","","","","","","","","","","","","","","",""
"RNF10","TDG","ZNF124","","","","","","","","","","","","","","","","","","","","","","",""
"RNF14","TEAD2","ZNF132","","","","","","","","","","","","","","","","","","","","","","",""
"ROBO2","TEAD4","ZNF195","","","","","","","","","","","","","","","","","","","","","","",""
"ROGDI","TES","ZNF215","","","","","","","","","","","","","","","","","","","","","","",""
"RP9","TESK2","ZNF229","","","","","","","","","","","","","","","","","","","","","","",""
"RPF2","TEX10","ZNF276","","","","","","","","","","","","","","","","","","","","","","",""
"RPIA","TEX264","ZNF280B","","","","","","","","","","","","","","","","","","","","","","",""
"RPL10A","TF","ZNF280C","","","","","","","","","","","","","","","","","","","","","","",""
"RPL12","TFAP2C","ZNF286A","","","","","","","","","","","","","","","","","","","","","","",""
"RPL13AP20","TFDP1","ZNF350","","","","","","","","","","","","","","","","","","","","","","",""
"RPL13AP6","TFPI","ZNF362","","","","","","","","","","","","","","","","","","","","","","",""
"RPL13P5","TFPI2","ZNF391","","","","","","","","","","","","","","","","","","","","","","",""
"RPL17","TGFA","ZNF436","","","","","","","","","","","","","","","","","","","","","","",""
"RPL18A","TGFB2","ZNF438","","","","","","","","","","","","","","","","","","","","","","",""
"RPL21","TGM5","ZNF454","","","","","","","","","","","","","","","","","","","","","","",""
"RPL23","THBS2","ZNF492","","","","","","","","","","","","","","","","","","","","","","",""
"RPL23A","THSD4","ZNF493","","","","","","","","","","","","","","","","","","","","","","",""
"RPL23AP64","THY1","ZNF563","","","","","","","","","","","","","","","","","","","","","","",""
"RPL26","TIAM2","ZNF595","","","","","","","","","","","","","","","","","","","","","","",""
"RPL29","TICRR","ZNF608","","","","","","","","","","","","","","","","","","","","","","",""
"RPL31","TIGD2","ZNF618","","","","","","","","","","","","","","","","","","","","","","",""
"RPL34","TIMP2","ZNF626","","","","","","","","","","","","","","","","","","","","","","",""
"RPL37A","TINAGL1","ZNF639","","","","","","","","","","","","","","","","","","","","","","",""
"RPL39","TJP3","ZNF644","","","","","","","","","","","","","","","","","","","","","","",""
"RPL39L","TLE6","ZNF667","","","","","","","","","","","","","","","","","","","","","","",""
"RPL5","TMBIM4","ZNF670","","","","","","","","","","","","","","","","","","","","","","",""
"RPL6","TMBIM6","ZNF677","","","","","","","","","","","","","","","","","","","","","","",""
"RPL7","TMC4","ZNF704","","","","","","","","","","","","","","","","","","","","","","",""
"RPL8","TMC5","ZNF711","","","","","","","","","","","","","","","","","","","","","","",""
"RPP40","TMED7","ZNF74","","","","","","","","","","","","","","","","","","","","","","",""
"RPS12","TMEM108","ZNF740","","","","","","","","","","","","","","","","","","","","","","",""
"RPS15A","TMEM132A","ZNF831","","","","","","","","","","","","","","","","","","","","","","",""
"RPS16","TMEM144","ZNF853","","","","","","","","","","","","","","","","","","","","","","",""
"RPS21","TMEM145","ZNF883","","","","","","","","","","","","","","","","","","","","","","",""
"RPS23","TMEM158","ZNF93","","","","","","","","","","","","","","","","","","","","","","",""
"RPS24","TMEM175","ZNRF1","","","","","","","","","","","","","","","","","","","","","","",""
"RPS25","TMEM181","ZSCAN12","","","","","","","","","","","","","","","","","","","","","","",""
"RPS28","TMEM2","ZWILCH","","","","","","","","","","","","","","","","","","","","","","",""
"RPS29","TMEM200A","ZWINT","","","","","","","","","","","","","","","","","","","","","","",""
"RPS3","TMEM204","","","","","","","","","","","","","","","","","","","","","","","",""
"RPS4X","TMEM205","","","","","","","","","","","","","","","","","","","","","","","",""
"RPS5","TMEM219","","","","","","","","","","","","","","","","","","","","","","","",""
"RPS6","TMEM237","","","","","","","","","","","","","","","","","","","","","","","",""
"RPS6KA2","TMEM254","","","","","","","","","","","","","","","","","","","","","","","",""
"RRP36","TMEM41B","","","","","","","","","","","","","","","","","","","","","","","",""
"RRP7A","TMEM43","","","","","","","","","","","","","","","","","","","","","","","",""
"RSAD2","TMEM50B","","","","","","","","","","","","","","","","","","","","","","","",""
"RTN3","TMEM71","","","","","","","","","","","","","","","","","","","","","","","",""
"RTN4","TMEM79","","","","","","","","","","","","","","","","","","","","","","","",""
"RTP4","TMEM9B","","","","","","","","","","","","","","","","","","","","","","","",""
"RUNDC3A","TMOD1","","","","","","","","","","","","","","","","","","","","","","","",""
"RUSC1-AS1","TMPRSS13","","","","","","","","","","","","","","","","","","","","","","","",""
"RYBP","TMPRSS6","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A10","TMSB10","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A11","TMSB15B","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A16","TNC","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A3","TNFAIP3","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A6","TNFAIP6","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A7","TNFAIP8","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A8","TNFAIP8L3","","","","","","","","","","","","","","","","","","","","","","","",""
"S100A9","TNFRSF13B","","","","","","","","","","","","","","","","","","","","","","","",""
"SAA1","TNFRSF17","","","","","","","","","","","","","","","","","","","","","","","",""
"SAA4","TNFSF10","","","","","","","","","","","","","","","","","","","","","","","",""
"SALL2","TNN","","","","","","","","","","","","","","","","","","","","","","","",""
"SAMD9","TOLLIP","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP18","TP53BP2","","","","","","","","","","","","","","","","","","","","","","","",""
"SASH3","TP53I11","","","","","","","","","","","","","","","","","","","","","","","",""
"SAT1","TP53I3","","","","","","","","","","","","","","","","","","","","","","","",""
"SAYSD1","TP53TG1","","","","","","","","","","","","","","","","","","","","","","","",""
"SBSPON","TP63","","","","","","","","","","","","","","","","","","","","","","","",""
"SC5D","TPGS2","","","","","","","","","","","","","","","","","","","","","","","",""
"SCAMP1","TPM2","","","","","","","","","","","","","","","","","","","","","","","",""
"SCAND1","TPM4","","","","","","","","","","","","","","","","","","","","","","","",""
"SCARA5","TPSG1","","","","","","","","","","","","","","","","","","","","","","","",""
"SCGB1D2","TPST1","","","","","","","","","","","","","","","","","","","","","","","",""
"SCGB2A2","TPST2","","","","","","","","","","","","","","","","","","","","","","","",""
"SCGB3A1","TPX2","","","","","","","","","","","","","","","","","","","","","","","",""
"SCNN1A","TRAF3IP3","","","","","","","","","","","","","","","","","","","","","","","",""
"SCNN1B","TRERF1","","","","","","","","","","","","","","","","","","","","","","","",""
"SCNN1D","TRIM2","","","","","","","","","","","","","","","","","","","","","","","",""
"SCRG1","TRIM29","","","","","","","","","","","","","","","","","","","","","","","",""
"SDC1","TRIM47","","","","","","","","","","","","","","","","","","","","","","","",""
"SDC4","TRPS1","","","","","","","","","","","","","","","","","","","","","","","",""
"SDCBP","TSHZ2","","","","","","","","","","","","","","","","","","","","","","","",""
"SDCBP2","TSHZ3","","","","","","","","","","","","","","","","","","","","","","","",""
"SDHD","TSPAN13","","","","","","","","","","","","","","","","","","","","","","","",""
"SEC14L2","TSPAN15","","","","","","","","","","","","","","","","","","","","","","","",""
"SEC16A","TSPAN31","","","","","","","","","","","","","","","","","","","","","","","",""
"SEC61B","TTC14","","","","","","","","","","","","","","","","","","","","","","","",""
"SEC61G","TTC19","","","","","","","","","","","","","","","","","","","","","","","",""
"SEC62","TTC23","","","","","","","","","","","","","","","","","","","","","","","",""
"SEH1L","TTK","","","","","","","","","","","","","","","","","","","","","","","",""
"SELE","TTL","","","","","","","","","","","","","","","","","","","","","","","",""
"SELT","TTLL4","","","","","","","","","","","","","","","","","","","","","","","",""
"SEMA3B","TTYH3","","","","","","","","","","","","","","","","","","","","","","","",""
"SEMA3E","TUBA1A","","","","","","","","","","","","","","","","","","","","","","","",""
"SEMA4D","TUBB","","","","","","","","","","","","","","","","","","","","","","","",""
"SEP15","TUBB6","","","","","","","","","","","","","","","","","","","","","","","",""
